2021-11-21T01:58:34.048+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,,18,4,Default task
2021-11-21T01:58:35.123+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,,18,4,Default task
2021-11-21T01:58:36.173+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,,18,5,Default task
2021-11-21T01:58:37.193+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,,18,12,Default task
2021-11-21T01:58:38.207+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,,18,19,Default task
2021-11-21T01:58:39.216+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,,18,27,Default task
2021-11-21T01:58:40.217+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,18,29,Default task
2021-11-21T01:58:41.219+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,18,29,Default task
2021-11-21T01:58:42.261+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,18,36,Default task
2021-11-21T01:58:43.297+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,18,31,Default task
2021-11-21T01:58:44.307+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,18,36,Default task
2021-11-21T01:58:45.322+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,18,38,Default task
2021-11-21T01:58:46.333+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,18,43,Default task
2021-11-21T01:58:47.347+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,19,8,Default task
2021-11-21T01:58:48.349+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,19,8,Default task
2021-11-21T01:58:49.378+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,19,10,Default task
2021-11-21T01:58:50.393+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,19,10,Default task
2021-11-21T01:58:51.409+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,19,15,Default task
2021-11-21T01:58:52.423+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,19,16,Default task
2021-11-21T01:58:53.435+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,19,18,Default task
2021-11-21T01:58:54.450+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,19,23,Default task
2021-11-21T01:58:55.466+09:00,user,IdeState,Active,11,Editor,C:/Users/user/IdeaProjects/11/src/com/fm/client/PlayerClient.java,PlayerClient::main,19,23,Default task
